"s","p","o"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/death_cause_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/death_cause_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/death_cause"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/death_cause_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Talk"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/lock"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoReceiver","http://kgc.knowledge-graph.jp/data/SpeckledBand/coroner"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/93","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/death_day_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/door"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/door_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/94","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/94","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/testify"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/94","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/94","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/93"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/94","http://kgc.knowledge-graph.jp/ontology/kgc.owl#whom","http://kgc.knowledge-graph.jp/data/SpeckledBand/coroner"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/testify","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/95","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/95","http://kgc.knowledge-graph.jp/ontology/kgc.owl#adjunct","http://kgc.knowledge-graph.jp/data/SpeckledBand/old-fashioned"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/95","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/95","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/95","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/shutter"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/window"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/shutter","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/old-fashioned","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/96","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/96","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/close"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/96","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/with_a_thick_iron_rod"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/96","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/window_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/96","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/night"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/close","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/night","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/with_a_thick_iron_rod","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/investigate"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/by_hitting"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/99"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/97","http://kgc.knowledge-graph.jp/ontology/kgc.owl#where","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/by_hitting","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/99","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/99","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/investigate"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/99","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/specifically"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/99","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/99","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/99","http://kgc.knowledge-graph.jp/ontology/kgc.owl#where","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/98","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/98","http://kgc.knowledge-graph.jp/ontology/kgc.owl#adjunct","http://kgc.knowledge-graph.jp/data/SpeckledBand/tightly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/98","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/hard"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/98","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/four_walls_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/hard","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/tightly","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/floor"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/specifically","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/100","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/100","http://kgc.knowledge-graph.jp/ontology/kgc.owl#adjunct","http://kgc.knowledge-graph.jp/data/SpeckledBand/tightly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/100","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/hard"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/100","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/floor_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/101","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/101","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/thick"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/101","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/thick","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/102","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/102","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/exist"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/102","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/horizontally"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/102","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/four_nails"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/102","http://kgc.knowledge-graph.jp/ontology/kgc.owl#where","http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/four_nails","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/horizontally","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/103","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/103","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/exist"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/103","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/alone"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/103","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/103","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/death_day_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/103","http://kgc.knowledge-graph.jp/ontology/kgc.owl#where","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/alone","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/104","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/104","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/notHave"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/104","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/104","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/scar"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/104","http://kgc.knowledge-graph.jp/ontology/kgc.owl#where","http://kgc.knowledge-graph.jp/data/SpeckledBand/body_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/body_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/body_of_Julia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/body_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/body"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/body_of_Julia","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/scar","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/105","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/105","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/notFind"
